ID OKE;Województwo - nazwa;Powiat - nazwa;Gmina - nazwa;Typ gminy;Kod teryt gminy;RSPO szkoły;Identyfikator szkoły;Nazwa szkoły;Miejscowość;Ulica nr;"typ placówki";"rodzaj placówki";czy publiczna;* Otrzymali świadectwo dojrzałości - liczba;* Liczba zdających, którzy przystąpili do wszystkich egzaminów wymaganych;* zdawalność (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%)
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;73924;066301-0911J;ZESPÓŁ SZKÓŁ NR 1 IM. WŁADYSŁAWA GRABSKIEGO XV LICEUM OGÓLNOKSZTAŁCĄCE W LUBLINIE;Lublin;ul. Podwale 11;liceum;dla młodzieży;Tak;86;87;98,85057471;87;;98,85057471;72,59770115;11,83163475;75;70;87;100;72,12643678;87;;100;88,82758621;13,94587806;95;97;87;100;86,1954023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87;;98,85057471;66,71264368;18,02482837;70;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;;35,90625;14,17603474;32;28;13;;29,38461538;17,63535985;30;15;1;;;;;;;;;;;;9;;48,88888889;8,464887535;50;;10;;50,7;24,5155053;48,5;;;;;;;;1;;;;;;;;;;;;67;;69,3880597;21,42669226;75;85;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;;64,24137931;17,43491379;69;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;33,66666667;21,11608129;27;20;;;;;;;8;;40,375;15,14048794;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;86975;066301-10102;PRYWATNE LICEUM OGÓLNOKSZTAŁCĄCE IM. KRÓLOWEJ JADWIGI W LUBLINIE;Lublin;ul. Aleja Jana Długosza 8a;liceum;dla młodzieży;Nie;97;97;100;97;;100;75,58762887;10,45239831;77;82;97;100;81,58762887;84;1;100;96,19047619;6,128536278;98;100;84;100;94,14285714;;;;;;;;;;;4;;;;;;;4;;;9;;100;93,88888889;5,363341505;95;88;9;100;92,22222222;;;;;;;;;;;;;;;;;;;;;97;;100;90,3814433;11,92713557;96;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;;78,47222222;13,59429233;81;92;36;1;68,72222222;24,54769859;75,5;78;;;;;;;5;;49;28,93440858;52;;22;;77,59090909;14,04751382;78;73;7;2;70,28571429;23,8729631;77;100;;;;;;;1;;;;;;7;;57,14285714;8,201542911;58;;84;1;85,6547619;16,67368475;92;93;1;;5;;77,4;6,681317235;80;80;;;1;;;;;;1;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;14;;71,92857143;18,60669728;74;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48;;71,20833333;19,38960023;73;90;;;;;;;26;3;69,34615385;18,40138437;74;78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;52855;066301-1110R;VIII LICEUM OGÓLNOKSZTAŁCĄCE IM. ZOFII NAŁKOWSKIEJ W LUBLINIE;Lublin;ul. Słowicza 5;liceum;dla młodzieży;Tak;102;120;85;120;;98,33333333;61,06666667;14,65590514;63;70;120;99,16666667;73,675;119;;98,31932773;73,83193277;22,47924134;80;95;119;97,4789916;66,77310924;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;120;;86,66666667;51,05833333;21,64381968;52;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34;;33,29411765;18,92171086;29;20;8;;25,375;29,80326115;9;5;;;;;;;;;;;;;24;;36,34782609;12,08883314;35;45;14;;28,28571429;11,68899709;26;20;;;;;;;;;;;;;2;;;;;;85;;52,72941176;26,17829736;53;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;;34,125;23,76808522;29;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;;10,5;10,0871205;6;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;87848;066301-13105;MIĘDZYNARODOWE LICEUM OGÓLNOKSZTAŁCĄCE PADEREWSKI W LUBLINIE;Lublin;ul. Symfoniczna 1;liceum;dla młodzieży;Nie;23;23;100;23;;100;73,95652174;9,857587062;77;77;23;100;84,52173913;18;;100;96,27777778;2,35243504;97;98;18;100;96;;;;;;;;;;;1;;;;;;;1;;;4;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;23;;100;82,26086957;13,23439981;87;91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;63;16,76802513;65;;10;;41,6;24,17105707;33;33;;;;;;;;;;;;;9;;80,66666667;9,201449161;83;88;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;20;;74,6;12,47557614;75;75;12;91,41666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;48,22222222;14,18745751;42;34;;;;;;;;;;;;;4;;;;;;;;;;;;4;;;;;;;;;;;;9;;84,88888889;8,595146491;84;92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;74,54545455;16,82186692;84;52;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;52697;066301-1410U;III LICEUM OGÓLNOKSZTAŁCĄCE IM. UNII LUBELSKIEJ W LUBLINIE;Lublin;pl. Plac Wolności 4;liceum;dla młodzieży;Tak;160;160;100;160;1;100;79,65;9,623019277;82;78;160;100;92,675;153;;100;96,08496732;4,789623469;98;100;153;100;96,07843137;1;;;;;;;1;;;;;;;;;;;;;5;1;100;95,2;4,4;97;97;5;100;94;1;;;;;;;1;;;;;;;;;;;;;160;;100;93,55625;8,883092701;98;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53;1;70,8627451;17,87760085;72;72;48;;68,33333333;23,63048878;67;33;6;2;76,33333333;21,62303299;79,5;100;23;;66,08695652;22,49427568;72;25;21;;79,04761905;12,45363282;80;82;20;2;73,9;16,05272563;78,5;53;;;;;;;3;;;;;;1;;;;;;130;;87,06153846;13,06654792;93;93;;;10;;88,1;5,127377497;87,5;83;3;;1;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;1;76,125;22,16662751;84,5;;;;;;;;;;;;41;1;58,65853659;21,40276909;60;54;1;;;;;;;;1;;;;;;;;1;;;;;;1;;;;;;;;;;77;;75,06493506;19,87123331;78;74;;;;;;;9;1;76,44444444;16,11149425;75;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;64285;066301-1411P;ZESPÓŁ SZKÓŁ CHEMICZNYCH I PRZEMYSŁU SPOŻYWCZEGO IM. GEN. FRANCISZKA KLEEBERGA XII LICEUM OGÓLNOKSZTAŁCĄCE W LUBLINIE;Lublin;ul. aleje Racławickie 7;liceum;dla młodzieży;Tak;17;27;62,96296296;28;;88,88888889;50,96428571;17,15992454;52;33;27;100;52,22222222;28;;85,18518519;54,39285714;23,8302618;45;27;27;92,59259259;50,96296296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;;70,37037037;36,92857143;14,93062187;39;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;26,72727273;10,24332074;22;22;2;;;;;;;;;;;;;;;;;;7;;27;7,289914756;25;25;;;;;;;;;;;;;;;;;;;;;;;;;14;;36,57142857;16,82139066;37,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;16,66666667;12,56538455;17;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;104677;066301-1510J;XXI LICEUM OGÓLNOKSZTAŁCĄCE IM. ŚW. STANISŁAWA KOSTKI;Lublin;ul. ks. Michała Słowikowskiego 6;liceum;dla młodzieży;Tak;186;186;100;186;;100;74,9516129;12,41412751;77;75;186;100;86,77419355;183;;100;94,64480874;7,194378713;97;100;183;100;88,93442623;;;;;;;;;;;2;;;;;;;2;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;186;;100;87,37096774;13,49579848;92;98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;;58,81666667;17,01126261;57,5;48;34;;50,44117647;26,87464492;54;72;2;;;;;;23;;44,91304348;24,84195792;43;17;12;;69,25;10,11702361;70;70;23;4;64,34782609;22,88650389;65;100;1;;;;;;1;;;;;;16;;46,375;12,39392492;47;32;171;;81,31578947;14,35167072;83;93;1;;1;;;;;;1;;;;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;58;;58,8245614;21,94900214;57;57;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89;;62,62921348;21,79701146;68;40;;;;;;;13;1;59,92307692;18,60711832;53;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;88665;066301-16108;"SPOŁECZNE LICEUM OGÓLNOKSZTAŁCĄCE IM. ADAMA ASNYKA STOWARZYSZENIA ""SZANSA"" W LUBLINIE";Lublin;ul. Kapucyńska 1a;liceum;dla młodzieży;Nie;4;4;;4;;;;;;;4;;;4;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;88974;066301-1710X;VII LICEUM OGÓLNOKSZTAŁCĄCE IM. MARII KONOPNICKIEJ W LUBLINIE;Lublin;ul. Farbiarska 8;liceum;dla młodzieży;Tak;36;54;66,66666667;56;;94,44444444;51,23214286;17,08904314;54;60;55;100;64,65454545;54;;94,33962264;67,44444444;23,66718831;67;93;53;94,33962264;65,11320755;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55;;70,37037037;36,7037037;19,00938329;33;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;22,3;8,43860178;23;10;;;;;;;;;;;;;;;;;;;13;;34,84615385;14,06493815;33;23;6;;35,83333333;11,08176681;36;;;;;;;;1;;;;;;;;;;;;27;;51,22222222;25,77442507;47;17;;;1;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;;14,61111111;11,85626365;15,5;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;92673;066301-2010P;PRYWATNE KATOLICKIE LICEUM OGÓLNOKSZTAŁCĄCE IM. KS. KAZIMIERZA GOSTYŃSKIEGO W LUBLINIE;Lublin;ul. Droga Męczenników Majdanka 27;liceum;dla młodzieży;Nie;9;9;100;9;;100;52,66666667;14,62114147;50;38;9;100;74,55555556;8;;100;87;17,37095277;97,5;100;8;100;82,125;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;9;;100;67;19,48218559;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;1;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;68,71428571;28,29292837;87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;87847;066301-2110E;SPOŁECZNE LICEUM OGÓLNOKSZTAŁCĄCE IM. H. CH. ANDERSENA W LUBLINIE;Lublin;ul. Przyjaźni 20;liceum;dla młodzieży;Nie;1;3;;3;;;;;;;3;;;3;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;52853;066301-22103;V LICEUM OGÓLNOKSZTAŁCĄCE IM. MARII SKŁODOWSKIEJ-CURIE W LUBLINIE;Lublin;ul. Lipowa 7;liceum;dla młodzieży;Tak;155;155;100;155;;100;74,45806452;11,24061685;75;70;155;100;84,74193548;154;;100;93,13636364;8,327756891;97;98;154;100;89,98701299;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;155;;100;83,96103896;13,8037653;89;98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64;;58,21875;16,9230508;60;60;46;;52,65217391;20,46440961;52,5;58;;;;;;;13;;44,15384615;20,84317322;52;20;7;;65,42857143;11,42499944;65;52;17;1;53,17647059;21,56040842;53;40;;;;;;;;;;;;;7;;20;12,87300609;24;24;143;;78,21830986;17,84286507;85;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;44;;69,29545455;20,36215244;70;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;;52,6;23,67642991;52;44;;;;;;;10;;61,8;11,89789897;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;83796;066301-2410H;PRYWATNE LICEUM OGÓLNOKSZTAŁCĄCE IM. MIESZKA I W LUBLINIE;Lublin;ul. Pogodna 52;liceum;dla młodzieży;Nie;18;18;100;18;;100;62,72222222;12,74016202;61,5;50;18;100;69,11111111;18;;100;85,72222222;15,78608936;93,5;100;18;100;83,27777778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;;100;69,61111111;11,05108787;70;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;38,6;16,70449041;33;23;3;;;;;;;;;;;;;;;;;;;;;;;;5;;31,8;13,57055636;38;;;;;;;;;;;;;;;;;;;;14;;70,71428571;21,94613071;78;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;21,125;4,72857008;21,5;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;58882;066301-2611Q;ZESPÓŁ SZKÓŁ NR 5 IM. JANA PAWŁA II XXIV LICEUM OGÓLNOKSZTAŁCĄCE W LUBLINIE;Lublin;ul. Józefa Elsnera 5;liceum;dla młodzieży;Tak;127;141;90,07092199;141;;97,16312057;64,15602837;14,58226052;67;72;141;100;70,62411348;137;;98,54014599;75,10218978;22,56645811;83;97;137;99,27007299;68,86131387;;;;;;;;;;;2;;;;;;;2;;;1;;;;;;;1;;;;;;;;;;;;;1;;;;;;;1;;;141;;92,19858156;54,65957447;20,23087654;54;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;;30,23809524;12,9464272;32;33;8;;15,875;8,922408587;13;13;;;;;;;;;;;;;41;;50,56097561;16,75803234;52;32;8;;40,375;18,47929585;37,5;;;;;;;;;;;;;;5;;12;6,693280212;16;4;85;;58,88235294;22,55681025;60;75;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;;47,03846154;26,46111918;47,5;46;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;8;;34,75;15,39277428;34;34;;;;;;;11;;46,90909091;17,05847987;47;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
