ID OKE;Województwo - nazwa;Powiat - nazwa;Gmina - nazwa;Typ gminy;Kod teryt gminy;RSPO szkoły;Nazwa szkoły;Miejscowość;Ulica nr;"typ placówki
";"rodzaj placówki
";czy publiczna;Otrzymali świadectwo dojrzałości - liczba;Liczba zdających, którzy przystąpili do wszystkich egzaminów wymaganych;zdawalność (%);język polski poziom podstawowy | liczba zdających;język polski poziom podstawowy | liczba laureatów/finalistów;język polski poziom podstawowy | zdawalność (%);język polski poziom podstawowy | średni wynik (%);język polski poziom podstawowy | odchylenie standardowe (%);język polski poziom podstawowy | mediana (%);język polski poziom podstawowy | modalna (%);język polski ustny | liczba zdających;język polski ustny | zdawalność (%);język polski ustny | średni wynik (%);język angielski poziom podstawowy | liczba zdających;język angielski poziom podstawowy | liczba laureatów/finalistów;język angielski poziom podstawowy | zdawalność (%);język angielski poziom podstawowy | średni wynik (%);język angielski poziom podstawowy | odchylenie standardowe (%);język angielski poziom podstawowy | mediana (%);język angielski poziom podstawowy | modalna (%);język angielski ustny | liczba zdających;język angielski ustny | zdawalność (%);język angielski ustny | średni wynik (%);język francuski poziom podstawowy | liczba zdających;język francuski poziom podstawowy | liczba laureatów/finalistów;język francuski poziom podstawowy | zdawalność (%);język francuski poziom podstawowy | średni wynik (%);język francuski poziom podstawowy | odchylenie standardowe (%);język francuski poziom podstawowy | mediana (%);język francuski poziom podstawowy | modalna (%);język francuski ustny | liczba zdających;język francuski ustny | zdawalność (%);język francuski ustny | średni wynik (%);język hiszpański poziom podstawowy | liczba zdających;język hiszpański poziom podstawowy | liczba laureatów/finalistów;język hiszpański poziom podstawowy | zdawalność (%);język hiszpański poziom podstawowy | średni wynik (%);język hiszpański poziom podstawowy | odchylenie standardowe (%);język hiszpański poziom podstawowy | mediana (%);język hiszpański poziom podstawowy | modalna (%);język hiszpański ustny | liczba zdających;język hiszpański ustny | zdawalność (%);język hiszpański ustny | średni wynik (%);język niemiecki poziom podstawowy | liczba zdających;język niemiecki poziom podstawowy | liczba laureatów/finalistów;język niemiecki poziom podstawowy | zdawalność (%);język niemiecki poziom podstawowy | średni wynik (%);język niemiecki poziom podstawowy | odchylenie standardowe (%);język niemiecki poziom podstawowy | mediana (%);język niemiecki poziom podstawowy | modalna (%);język niemiecki ustny | liczba zdających;język niemiecki ustny | zdawalność (%);język niemiecki ustny | średni wynik (%);język rosyjski poziom podstawowy | liczba zdających;język rosyjski poziom podstawowy | liczba laureatów/finalistów;język rosyjski poziom podstawowy | zdawalność (%);język rosyjski poziom podstawowy | średni wynik (%);język rosyjski poziom podstawowy | odchylenie standardowe (%);język rosyjski poziom podstawowy | mediana (%);język rosyjski poziom podstawowy | modalna (%);język rosyjski ustny | liczba zdających;język rosyjski ustny | zdawalność (%);język rosyjski ustny | średni wynik (%);język włoski poziom podstawowy | liczba zdających;język włoski poziom podstawowy | liczba laureatów/finalistów;język włoski poziom podstawowy | zdawalność (%);język włoski poziom podstawowy | średni wynik (%);język włoski poziom podstawowy | odchylenie standardowe (%);język włoski poziom podstawowy | mediana (%);język włoski poziom podstawowy | modalna (%);język włoski ustny | liczba zdających;język włoski ustny | zdawalność (%);język włoski ustny | średni wynik (%);matematyka poziom podstawowy | liczba zdających;matematyka poziom podstawowy | liczba laureatów/finalistów;matematyka poziom podstawowy | zdawalność (%);matematyka poziom podstawowy | średni wynik (%);matematyka poziom podstawowy | odchylenie standardowe (%);matematyka poziom podstawowy | mediana (%);matematyka poziom podstawowy | modalna (%);język mniejszości narodowej - białoruski poziom podstawowy | liczba zdających;język mniejszości narodowej - białoruski poziom podstawowy | liczba laureatów/finalistów;język mniejszości narodowej - białoruski poziom podstawowy | zdawalność (%);język mniejszości narodowej - białoruski poziom podstawowy | średni wynik (%);język mniejszości narodowej - białoruski poziom podstawowy | odchylenie standardowe (%);język mniejszości narodowej - białoruski poziom podstawowy | mediana (%);język mniejszości narodowej - białoruski poziom podstawowy | modalna (%);język mniejszości narodowej - białoruski ustny | liczba zdających;język mniejszości narodowej - białoruski ustny | zdawalność (%);język mniejszości narodowej - białoruski ustny | średni wynik (%);język mniejszości narodowej - litewski poziom podstawowy | liczba zdających;język mniejszości narodowej - litewski poziom podstawowy | liczba laureatów/finalistów;język mniejszości narodowej - litewski poziom podstawowy | zdawalność (%);język mniejszości narodowej - litewski poziom podstawowy | średni wynik (%);język mniejszości narodowej - litewski poziom podstawowy | odchylenie standardowe (%);język mniejszości narodowej - litewski poziom podstawowy | mediana (%);język mniejszości narodowej - litewski poziom podstawowy | modalna (%);język mniejszości narodowej - litewski ustny | liczba zdających;język mniejszości narodowej - litewski ustny | zdawalność (%);język mniejszości narodowej - litewski ustny | średni wynik (%);język mniejszości narodowej - ukraiński poziom podstawowy | liczba zdających;język mniejszości narodowej - ukraiński poziom podstawowy | liczba laureatów/finalistów;język mniejszości narodowej - ukraiński poziom podstawowy | zdawalność (%);język mniejszości narodowej - ukraiński poziom podstawowy | średni wynik (%);język mniejszości narodowej - ukraiński poziom podstawowy | odchylenie standardowe (%);język mniejszości narodowej - ukraiński poziom podstawowy | mediana (%);język mniejszości narodowej - ukraiński poziom podstawowy | modalna (%);język mniejszości narodowej - ukraiński ustny | liczba zdających;język mniejszości narodowej - ukraiński ustny | zdawalność (%);język mniejszości narodowej - ukraiński ustny | średni wynik (%);biologia poziom rozszerzony | liczba zdających;biologia poziom rozszerzony | liczba laureatów/finalistów;biologia poziom rozszerzony | średni wynik (%);biologia poziom rozszerzony | odchylenie standardowe (%);biologia poziom rozszerzony | mediana (%);biologia poziom rozszerzony | modalna (%);chemia poziom rozszerzony | liczba zdających;chemia poziom rozszerzony | liczba laureatów/finalistów;chemia poziom rozszerzony | średni wynik (%);chemia poziom rozszerzony | odchylenie standardowe (%);chemia poziom rozszerzony | mediana (%);chemia poziom rozszerzony | modalna (%);filozofia poziom rozszerzony | liczba zdających;filozofia poziom rozszerzony | liczba laureatów/finalistów;filozofia poziom rozszerzony | średni wynik (%);filozofia poziom rozszerzony | odchylenie standardowe (%);filozofia poziom rozszerzony | mediana (%);filozofia poziom rozszerzony | modalna (%);fizyka poziom rozszerzony | liczba zdających;fizyka poziom rozszerzony | liczba laureatów/finalistów;fizyka poziom rozszerzony | średni wynik (%);fizyka poziom rozszerzony | odchylenie standardowe (%);fizyka poziom rozszerzony | mediana (%);fizyka poziom rozszerzony | modalna (%);geografia poziom rozszerzony | liczba zdających;geografia poziom rozszerzony | liczba laureatów/finalistów;geografia poziom rozszerzony | średni wynik (%);geografia poziom rozszerzony | odchylenie standardowe (%);geografia poziom rozszerzony | mediana (%);geografia poziom rozszerzony | modalna (%);historia poziom rozszerzony | liczba zdających;historia poziom rozszerzony | liczba laureatów/finalistów;historia poziom rozszerzony | średni wynik (%);historia poziom rozszerzony | odchylenie standardowe (%);historia poziom rozszerzony | mediana (%);historia poziom rozszerzony | modalna (%);historia muzyki poziom rozszerzony | liczba zdających;historia muzyki poziom rozszerzony | liczba laureatów/finalistów;historia muzyki poziom rozszerzony | średni wynik (%);historia muzyki poziom rozszerzony | odchylenie standardowe (%);historia muzyki poziom rozszerzony | mediana (%);historia muzyki poziom rozszerzony | modalna (%);historia sztuki poziom rozszerzony | liczba zdających;historia sztuki poziom rozszerzony | liczba laureatów/finalistów;historia sztuki poziom rozszerzony | średni wynik (%);historia sztuki poziom rozszerzony | odchylenie standardowe (%);historia sztuki poziom rozszerzony | mediana (%);historia sztuki poziom rozszerzony | modalna (%);informatyka poziom rozszerzony | liczba zdających;informatyka poziom rozszerzony | liczba laureatów/finalistów;informatyka poziom rozszerzony | średni wynik (%);informatyka poziom rozszerzony | odchylenie standardowe (%);informatyka poziom rozszerzony | mediana (%);informatyka poziom rozszerzony | modalna (%);język angielski poziom rozszerzony | liczba zdających;język angielski poziom rozszerzony | liczba laureatów/finalistów;język angielski poziom rozszerzony | średni wynik (%);język angielski poziom rozszerzony | odchylenie standardowe (%);język angielski poziom rozszerzony | mediana (%);język angielski poziom rozszerzony | modalna (%);język angielski poziom dwujęzyczny | liczba zdających;język angielski poziom dwujęzyczny | liczba laureatów/finalistów;język angielski poziom dwujęzyczny | średni wynik (%);język angielski poziom dwujęzyczny | odchylenie standardowe (%);język angielski poziom dwujęzyczny | mediana (%);język angielski poziom dwujęzyczny | modalna (%);język angielski ustny poziom dwujęzyczny | liczba zdających;język angielski ustny poziom dwujęzyczny | średni wynik (%);język francuski poziom rozszerzony | liczba zdających;język francuski poziom rozszerzony | liczba laureatów/finalistów;język francuski poziom rozszerzony | średni wynik (%);język francuski poziom rozszerzony | odchylenie standardowe (%);język francuski poziom rozszerzony | mediana (%);język francuski poziom rozszerzony | modalna (%);język francuski poziom dwujęzyczny | liczba zdających;język francuski poziom dwujęzyczny | liczba laureatów/finalistów;język francuski poziom dwujęzyczny | średni wynik (%);język francuski poziom dwujęzyczny | odchylenie standardowe (%);język francuski poziom dwujęzyczny | mediana (%);język francuski poziom dwujęzyczny | modalna (%);język francuski ustny poziom dwujęzyczny | liczba zdających;język francuski ustny poziom dwujęzyczny | średni wynik (%);język hiszpański poziom rozszerzony | liczba zdających;język hiszpański poziom rozszerzony | liczba laureatów/finalistów;język hiszpański poziom rozszerzony | średni wynik (%);język hiszpański poziom rozszerzony | odchylenie standardowe (%);język hiszpański poziom rozszerzony | mediana (%);język hiszpański poziom rozszerzony | modalna (%);język hiszpański poziom dwujęzyczny | liczba zdających;język hiszpański poziom dwujęzyczny | liczba laureatów/finalistów;język hiszpański poziom dwujęzyczny | średni wynik (%);język hiszpański poziom dwujęzyczny | odchylenie standardowe (%);język hiszpański poziom dwujęzyczny | mediana (%);język hiszpański poziom dwujęzyczny | modalna (%);język hiszpański ustny poziom dwujęzyczny | liczba zdających;język hiszpański ustny poziom dwujęzyczny | średni wynik (%);język kaszubski poziom rozszerzony | liczba zdających;język kaszubski poziom rozszerzony | liczba laureatów/finalistów;język kaszubski poziom rozszerzony | średni wynik (%);język kaszubski poziom rozszerzony | odchylenie standardowe (%);język kaszubski poziom rozszerzony | mediana (%);język kaszubski poziom rozszerzony | modalna (%);język kaszubski ustny | liczba zdających;język kaszubski ustny | średni wynik (%);język łaciński i kultura antyczna poziom rozszerzony | liczba zdających;język łaciński i kultura antyczna poziom rozszerzony | liczba laureatów/finalistów;język łaciński i kultura antyczna poziom rozszerzony | średni wynik (%);język łaciński i kultura antyczna poziom rozszerzony | odchylenie standardowe (%);język łaciński i kultura antyczna poziom rozszerzony | mediana (%);język łaciński i kultura antyczna poziom rozszerzony | modalna (%);język łemkowski poziom rozszerzony | liczba zdających;język łemkowski poziom rozszerzony | liczba laureatów/finalistów;język łemkowski poziom rozszerzony | średni wynik (%);język łemkowski poziom rozszerzony | odchylenie standardowe (%);język łemkowski poziom rozszerzony | mediana (%);język łemkowski poziom rozszerzony | modalna (%);język mniejszości narodowej - białoruski poziom rozszerzony | liczba zdających;język mniejszości narodowej - białoruski poziom rozszerzony | liczba laureatów/finalistów;język mniejszości narodowej - białoruski poziom rozszerzony | średni wynik (%);język mniejszości narodowej - białoruski poziom rozszerzony | odchylenie standardowe (%);język mniejszości narodowej - białoruski poziom rozszerzony | mediana (%);język mniejszości narodowej - białoruski poziom rozszerzony | modalna (%);język mniejszości narodowej - litewski poziom rozszerzony | liczba zdających;język mniejszości narodowej - litewski poziom rozszerzony | liczba laureatów/finalistów;język mniejszości narodowej - litewski poziom rozszerzony | średni wynik (%);język mniejszości narodowej - litewski poziom rozszerzony | odchylenie standardowe (%);język mniejszości narodowej - litewski poziom rozszerzony | mediana (%);język mniejszości narodowej - litewski poziom rozszerzony | modalna (%);język mniejszości narodowej - niemiecki poziom rozszerzony | liczba zdających;język mniejszości narodowej - niemiecki poziom rozszerzony | liczba laureatów/finalistów;język mniejszości narodowej - niemiecki poziom rozszerzony | średni wynik (%);język mniejszości narodowej - niemiecki poziom rozszerzony | odchylenie standardowe (%);język mniejszości narodowej - niemiecki poziom rozszerzony | mediana (%);język mniejszości narodowej - niemiecki poziom rozszerzony | modalna (%);język mniejszości narodowej - ukraiński poziom rozszerzony | liczba zdających;język mniejszości narodowej - ukraiński poziom rozszerzony | liczba laureatów/finalistów;język mniejszości narodowej - ukraiński poziom rozszerzony | średni wynik (%);język mniejszości narodowej - ukraiński poziom rozszerzony | odchylenie standardowe (%);język mniejszości narodowej - ukraiński poziom rozszerzony | mediana (%);język mniejszości narodowej - ukraiński poziom rozszerzony | modalna (%);język niemiecki poziom rozszerzony | liczba zdających;język niemiecki poziom rozszerzony | liczba laureatów/finalistów;język niemiecki poziom rozszerzony | średni wynik (%);język niemiecki poziom rozszerzony | odchylenie standardowe (%);język niemiecki poziom rozszerzony | mediana (%);język niemiecki poziom rozszerzony | modalna (%);język niemiecki poziom dwujęzyczny | liczba zdających;język niemiecki poziom dwujęzyczny | liczba laureatów/finalistów;język niemiecki poziom dwujęzyczny | średni wynik (%);język niemiecki poziom dwujęzyczny | odchylenie standardowe (%);język niemiecki poziom dwujęzyczny | mediana (%);język niemiecki poziom dwujęzyczny | modalna (%);język niemiecki ustny poziom dwujęzyczny | liczba zdających;język niemiecki ustny poziom dwujęzyczny | średni wynik (%);język polski poziom rozszerzony | liczba zdających;język polski poziom rozszerzony | liczba laureatów/finalistów;język polski poziom rozszerzony | średni wynik (%);język polski poziom rozszerzony | odchylenie standardowe (%);język polski poziom rozszerzony | mediana (%);język polski poziom rozszerzony | modalna (%);język rosyjski poziom rozszerzony | liczba zdających;język rosyjski poziom rozszerzony | liczba laureatów/finalistów;język rosyjski poziom rozszerzony | średni wynik (%);język rosyjski poziom rozszerzony | odchylenie standardowe (%);język rosyjski poziom rozszerzony | mediana (%);język rosyjski poziom rozszerzony | modalna (%);język rosyjski poziom dwujęzyczny | liczba zdających;język rosyjski poziom dwujęzyczny | liczba laureatów/finalistów;język rosyjski poziom dwujęzyczny | średni wynik (%);język rosyjski poziom dwujęzyczny | odchylenie standardowe (%);język rosyjski poziom dwujęzyczny | mediana (%);język rosyjski poziom dwujęzyczny | modalna (%);język rosyjski ustny poziom dwujęzyczny | liczba zdających;język rosyjski ustny poziom dwujęzyczny | średni wynik (%);język włoski poziom rozszerzony | liczba zdających;język włoski poziom rozszerzony | liczba laureatów/finalistów;język włoski poziom rozszerzony | średni wynik (%);język włoski poziom rozszerzony | odchylenie standardowe (%);język włoski poziom rozszerzony | mediana (%);język włoski poziom rozszerzony | modalna (%);język włoski poziom dwujęzyczny | liczba zdających;język włoski poziom dwujęzyczny | liczba laureatów/finalistów;język włoski poziom dwujęzyczny | średni wynik (%);język włoski poziom dwujęzyczny | odchylenie standardowe (%);język włoski poziom dwujęzyczny | mediana (%);język włoski poziom dwujęzyczny | modalna (%);język włoski ustny poziom dwujęzyczny | liczba zdających;język włoski ustny poziom dwujęzyczny | średni wynik (%);matematyka poziom rozszerzony | liczba zdających;matematyka poziom rozszerzony | liczba laureatów/finalistów;matematyka poziom rozszerzony | średni wynik (%);matematyka poziom rozszerzony | odchylenie standardowe (%);matematyka poziom rozszerzony | mediana (%);matematyka poziom rozszerzony | modalna (%);wiedza o społeczeństwie poziom rozszerzony | liczba zdających;wiedza o społeczeństwie poziom rozszerzony | liczba laureatów/finalistów;wiedza o społeczeństwie poziom rozszerzony | średni wynik (%);wiedza o społeczeństwie poziom rozszerzony | odchylenie standardowe (%);wiedza o społeczeństwie poziom rozszerzony | mediana (%);wiedza o społeczeństwie poziom rozszerzony | modalna (%);język mniejszości narodowej - czeski poziom rozszerzony | liczba zdających;język mniejszości narodowej - czeski poziom rozszerzony | liczba laureatów/finalistów;język mniejszości narodowej - czeski poziom rozszerzony | średni wynik (%);język mniejszości narodowej - czeski poziom rozszerzony | odchylenie standardowe (%);język mniejszości narodowej - czeski poziom rozszerzony | mediana (%);język mniejszości narodowej - czeski poziom rozszerzony | modalna (%);biologia zestaw zadań w języku angielskim | liczba zdających;biologia zestaw zadań w języku angielskim | liczba laureatów/finalistów;biologia zestaw zadań w języku angielskim | średni wynik (%);biologia zestaw zadań w języku angielskim | odchylenie standardowe (%);biologia zestaw zadań w języku angielskim | mediana (%);biologia zestaw zadań w języku angielskim | modalna (%);biologia zestaw zadań w języku francuskim | liczba zdających;biologia zestaw zadań w języku francuskim | liczba laureatów/finalistów;biologia zestaw zadań w języku francuskim | średni wynik (%);biologia zestaw zadań w języku francuskim | odchylenie standardowe (%);biologia zestaw zadań w języku francuskim | mediana (%);biologia zestaw zadań w języku francuskim | modalna (%);chemia zestaw zadań w języku angielskim | liczba zdających;chemia zestaw zadań w języku angielskim | liczba laureatów/finalistów;chemia zestaw zadań w języku angielskim | średni wynik (%);chemia zestaw zadań w języku angielskim | odchylenie standardowe (%);chemia zestaw zadań w języku angielskim | mediana (%);chemia zestaw zadań w języku angielskim | modalna (%);chemia zestaw zadań w języku francuskim | liczba zdających;chemia zestaw zadań w języku francuskim | liczba laureatów/finalistów;chemia zestaw zadań w języku francuskim | średni wynik (%);chemia zestaw zadań w języku francuskim | odchylenie standardowe (%);chemia zestaw zadań w języku francuskim | mediana (%);chemia zestaw zadań w języku francuskim | modalna (%);fizyka zestaw zadań w języku angielskim | liczba zdających;fizyka zestaw zadań w języku angielskim | liczba laureatów/finalistów;fizyka zestaw zadań w języku angielskim | średni wynik (%);fizyka zestaw zadań w języku angielskim | odchylenie standardowe (%);fizyka zestaw zadań w języku angielskim | mediana (%);fizyka zestaw zadań w języku angielskim | modalna (%);geografia zestaw zadań w języku angielskim | liczba zdających;geografia zestaw zadań w języku angielskim | liczba laureatów/finalistów;geografia zestaw zadań w języku angielskim | średni wynik (%);geografia zestaw zadań w języku angielskim | odchylenie standardowe (%);geografia zestaw zadań w języku angielskim | mediana (%);geografia zestaw zadań w języku angielskim | modalna (%);geografia zestaw zadań w języku francuskim | liczba zdających;geografia zestaw zadań w języku francuskim | liczba laureatów/finalistów;geografia zestaw zadań w języku francuskim | średni wynik (%);geografia zestaw zadań w języku francuskim | odchylenie standardowe (%);geografia zestaw zadań w języku francuskim | mediana (%);geografia zestaw zadań w języku francuskim | modalna (%);geografia zestaw zadań w języku hiszpańskim | liczba zdających;geografia zestaw zadań w języku hiszpańskim | liczba laureatów/finalistów;geografia zestaw zadań w języku hiszpańskim | średni wynik (%);geografia zestaw zadań w języku hiszpańskim | odchylenie standardowe (%);geografia zestaw zadań w języku hiszpańskim | mediana (%);geografia zestaw zadań w języku hiszpańskim | modalna (%);historia zestaw zadań w języku angielskim | liczba zdających;historia zestaw zadań w języku angielskim | liczba laureatów/finalistów;historia zestaw zadań w języku angielskim | średni wynik (%);historia zestaw zadań w języku angielskim | odchylenie standardowe (%);historia zestaw zadań w języku angielskim | mediana (%);historia zestaw zadań w języku angielskim | modalna (%);historia zestaw zadań w języku francuskim | liczba zdających;historia zestaw zadań w języku francuskim | liczba laureatów/finalistów;historia zestaw zadań w języku francuskim | średni wynik (%);historia zestaw zadań w języku francuskim | odchylenie standardowe (%);historia zestaw zadań w języku francuskim | mediana (%);historia zestaw zadań w języku francuskim | modalna (%);matematyka zestaw zadań w języku angielskim | liczba zdających;matematyka zestaw zadań w języku angielskim | liczba laureatów/finalistów;matematyka zestaw zadań w języku angielskim | średni wynik (%);matematyka zestaw zadań w języku angielskim | odchylenie standardowe (%);matematyka zestaw zadań w języku angielskim | mediana (%);matematyka zestaw zadań w języku angielskim | modalna (%);matematyka zestaw zadań w języku francuskim | liczba zdających;matematyka zestaw zadań w języku francuskim | liczba laureatów/finalistów;matematyka zestaw zadań w języku francuskim | średni wynik (%);matematyka zestaw zadań w języku francuskim | odchylenie standardowe (%);matematyka zestaw zadań w języku francuskim | mediana (%);matematyka zestaw zadań w języku francuskim | modalna (%);matematyka zestaw zadań w języku niemieckim | liczba zdających;matematyka zestaw zadań w języku niemieckim | liczba laureatów/finalistów;matematyka zestaw zadań w języku niemieckim | średni wynik (%);matematyka zestaw zadań w języku niemieckim | odchylenie standardowe (%);matematyka zestaw zadań w języku niemieckim | mediana (%);matematyka zestaw zadań w języku niemieckim | modalna (%)
1;Kujawsko-Pomorskie;aleksandrowski;Aleksandrów Kujawski;gmina miejska;401011;12324;II LICEUM OGÓLNOKSZTAŁCĄCE W ALEKSANDROWIE KUJAWSKIM;Aleksandrów Kujawski;ul. gen. Władysława Sikorskiego 2;liceum;dla młodzieży;Tak;9.0;11.0;81,81818182;11.0;;81,81818182;52,45454545;19,88312961;63;65.0;11.0;100;50,90909091;11.0;;90,90909091;63,81818182;21,51455398;60;58.0;11.0;100;83,81818182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.0;;81,81818182;49,63636364;20,24070034;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;28,42857143;7,403804868;25;25.0;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;50;20,68010316;52,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;aleksandrowski;Aleksandrów Kujawski;gmina miejska;401011;12325;TECHNIKUM NR 2 W ALEKSANDROWIE KUJAWSKIM;Aleksandrów Kujawski;ul. gen. Władysława Sikorskiego 2;technikum;dla młodzieży;Tak;23.0;29.0;79,31034483;29.0;;96,55172414;49,82758621;13,69890246;52;57.0;29.0;100;56,96551724;29.0;;89,65517241;59,34482759;22,75548568;60;38.0;29.0;100;74,37931034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.0;;82,75862069;43,17241379;14,05915818;43;41.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;7.0;;23,14285714;9,963197585;28;28.0;;;;;;;;;;;;;;;;;;;;;;;;;15.0;;40,6;17,88034302;38;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;aleksandrowski;Aleksandrów Kujawski;gmina miejska;401011;4117;LICEUM OGÓLNOKSZTAŁCĄCE TOWARZYSTWA SALEZJAŃSKIEGO IM. KARDYNAŁA AUGUSTA HLONDA;Aleksandrów Kujawski;ul. Fryderyka Chopina 24;liceum;dla młodzieży;Tak;65.0;66.0;98,48484848;66.0;;98,48484848;63,33333333;12,81728631;64;67.0;66.0;100;75,89393939;66.0;;98,48484848;80,71212121;21,19445693;89;95.0;66.0;100;84,51515152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66.0;;100;75,78787879;18,65111513;80;80.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.0;;43,2;16,9221748;42,5;38.0;7.0;;37;22,77843592;30;;;;;;;;4.0;;;;;;17.0;;50,41176471;18,04588538;50;50.0;5.0;;44,2;15,50999678;42;;;;;;;;;;;;;;;;;;;;50.0;;65,56;23,22856862;69;68.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.0;;41,75;27,14889501;34;23.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.0;;34,28571429;12,93626448;34.0;20.0;9.0;;35,55555556;19,31672339;33;15.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;aleksandrowski;Aleksandrów Kujawski;gmina miejska;401011;10610;TECHNIKUM NR 1 W ALEKSANDROWIE KUJAWSKIM;Aleksandrów Kujawski;ul. Stanisława Wyspiańskiego 4;technikum;dla młodzieży;Tak;30.0;40.0;75;40.0;;100;49,625;12,19772007;46;37.0;40.0;97,5;58,775;40.0;;97,5;74,175;21,75647892;81;92.0;40.0;97,5;68,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.0;;77,5;42,95;14,8878306;41;41.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;1.0;;;;;;4.0;;;;;;1.0;;;;;;;;;;;;2.0;;;;;;;;;;;;27.0;;50,51851852;23,20020813;50;28.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;aleksandrowski;Aleksandrów Kujawski;gmina miejska;401011;123619;SZKOŁA TECHNICZNA BYDGOSKIEGO ZAKŁADU DOSKONALENIA ZAWODOWEGO W ALEKSANDROWIE KUJAWSKIM;Aleksandrów Kujawski;ul. Długa 8;technikum;dla młodzieży;Nie;4.0;12.0;33,33333333;12.0;;66,66666667;38,08333333;17,17293575;41;47.0;12.0;100;50,25;12.0;;91,66666667;57,25;27,61679742;46,5;30.0;12.0;100;71,33333333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.0;;41,66666667;30;17,94435844;24;24.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;18,71428571;7,264675506;15;13.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
