ID OKE;województwo - nazwa;powiat - nazwa;Gmina - nazwa;Typ gminy;Kod teryt gminy;RSPO szkoły;Nazwa szkoły;Miejscowość;Ulica nr;"typ placówki";"rodzaj placówki";czy publiczna;"*Otrzymali świadectwo dojrzałości - liczba";"* Liczba zdających, którzy przystąpili do wszystkich egzaminów wymaganych";"*Zdawalność (%)  ";"* liczba zdających";* liczba laureatów/finalistów;"*zdawalność (%)";średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);"* liczba zdających";"*zdawalność (%)";średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;"*zdawalność (%)";średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;"*zdawalność (%)";"średni wynik (%)";* liczba zdających;* liczba laureatów/finalistów;"*zdawalność (%)";średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;"*zdawalność (%)";"średni wynik (%)";* liczba zdających;* liczba laureatów/finalistów;"*zdawalność (%)";średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;"*zdawalność (%)";"średni wynik (%)";* liczba zdających;* liczba laureatów/finalistów;"*zdawalność (%)";średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;"*zdawalność (%)";"średni wynik (%)";* liczba zdających;* liczba laureatów/finalistów;"*zdawalność (%)";średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;"*zdawalność (%)";"średni wynik (%)";* liczba zdających;* liczba laureatów/finalistów;"*zdawalność (%)";średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;"*zdawalność (%)";"średni wynik (%)";* liczba zdających;* liczba laureatów/finalistów;"*zdawalność (%)";średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;"*zdawalność (%)";średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;"*zdawalność (%)";średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;"*zdawalność (%)";średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;"*zdawalność (%)";średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%)
2;Śląskie;gliwicki;Knurów;gmina miejska;2405011;20218;TECHNIKUM NR 2 W KNUROWIE W ZESPOLE SZKÓŁ ZAWODOWYCH NR 2 W KNUROWIE, Z SIEDZIBĄ PRZY UL. SZPITALNEJ 29, 44-194 KNURÓW;Knurów;ul. Szpitalna 29;technikum;dla młodzieży;Tak;12;21;57;21;;81;48;22;57;33;;;;21;;90;66;25;70;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;;62;29;12;24;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;3;;;;;;;;;;;;1;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Śląskie;gliwicki;Knurów;gmina miejska;2405011;19714;I LICEUM OGÓLNOKSZTAŁCĄCE W KNUROWIE W ZESPOLE SZKÓŁ IM. IGNACEGO JANA PADEREWSKIEGO W KNUROWIE, Z SIEDZIBĄ PRZY UL. 1 GO MAJA 21, 44-190 KNURÓW;Knurów;ul. 1 Maja 21;liceum ogólnokształcące;dla młodzieży;Tak;73;75;97;75;;100;66;16;69;67;;;;75;;100;83;18;90;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;;97;61;20;60;67;;;;;;;;;;;;;;;;;;;;;;;;;38;;26;15;20;20;10;;22;16;13;5;;;;;;;;;;;;;7;;;;;;5;;;;;;;;;;;;;;;;;;1;;;;;;50;;68;24;67;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;;55;19;57;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;;24;17;19;16;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Śląskie;gliwicki;Knurów;gmina miejska;2405011;19716;TECHNIKUM NR 1 W KNUROWIE W ZESPOLE SZKÓŁ IM. IGNACEGO JANA PADEREWSKIEGO W KNUROWIE, Z SIEDZIBĄ PRZY UL. SZPITALNEJ 25, 44-194 KNURÓW;Knurów;ul. Szpitalna 25;technikum;dla młodzieży;Tak;67;74;91;74;;99;59;14;60;60;;;;74;;100;81;19;87;98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74;;91;57;24;53;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;55;;55;25;56;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;;20;14;16;8;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Śląskie;gliwicki;Pyskowice;gmina miejska;2405021;20543;LICEUM OGÓLNOKSZTAŁCĄCE IM. MARII KONOPNICKIEJ W PYSKOWICACH W ZESPOLE SZKÓŁ IM. MARII KONOPNICKIEJ W PYSKOWICACH, Z SIEDZIBĄ PRZY UL. KARD. ST. WYSZYŃSKIEGO 37, 44-120 PYSKOWICE;Pyskowice;ul. kard. Stefana Wyszyńskiego 37;liceum ogólnokształcące;dla młodzieży;Tak;34;41;83;41;;100;56;15;54;46;;;;27;;96;68;25;76;100;;;;;;;;;;;;;;;;;;;;;;;;14;;100;55;21;51;30;;;;;;;;;;;;;;;;;;;;;;;;41;;83;39;17;38;42;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;1;;;;;;;;;;;;;;;;;;7;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;10;;36;28;45;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;80648;I LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. STANISŁAWA STASZICA;Jastrzębie-Zdrój;ul. Graniczna 2;liceum ogólnokształcące;dla młodzieży;Tak;113;119;95;119;;99;66;16;69;79;;;;118;;98;92;14;98;100;;;;;;;;;;;;;;1;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;119;;95;70;22;73;80;;;;;;;;;;;;;;;;;;;;;;;;;38;;32;18;28;23;11;;22;19;12;5;;;;;;;5;;;;;;30;;41;19;41;40;13;;44;16;44;30;2;1;;;;;;;;;;;;;;;;;74;;79;18;86;96;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;;60;19;62;45;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;41;;33;23;28;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;69810;III LICEUM OGÓLNOKSZTAŁCĄCE;Jastrzębie-Zdrój;ul. Wrocławska 6;liceum ogólnokształcące;dla młodzieży;Tak;61;98;62;98;;93;54;17;53;49;;;;97;;95;69;26;76;98;7;100;;;;;;;;;;;;1;;100;;;;;;;;1;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;98;;62;37;22;29;29;;;;;;;;;;;;;;;;;;;;;;;;;11;;24;17;25;8;2;;;;;;;;;;;;;;;;;;12;;27;6;27;25;11;;21;10;26;26;;;;;;;;;;;;;1;;;;;;50;;62;23;53;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;69;22;74;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;10;;16;8;14;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;68310;II LICEUM OGÓLNOKSZTAŁCĄCE;Jastrzębie-Zdrój;ul. Poznańska 1a;liceum ogólnokształcące;dla młodzieży;Tak;38;43;88;43;;100;59;16;63;57;;;;42;;95;73;26;86;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;100;;;;;;;;43;;88;53;22;53;20;;;;;;;;;;;;;;;;;;;;;;;;;10;;19;10;18;8;3;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;;60;27;73;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;8;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;68054;TECHNIKUM NR 1;Jastrzębie-Zdrój;ul. Poznańska 1a;technikum;dla młodzieży;Tak;56;68;82;68;;93;54;18;54;50;;;;67;;96;75;23;82;96;;;;;;;;;;;;;;;;;;;;;;;;1;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;68;;82;54;24;55;42;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;1;;;;;;;;;;;;19;;22;7;22;18;1;;;;;;;;;;;;1;;;;;;;;;;;;38;;53;23;55;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;59;18;60;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;24;17;25;30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;109890;TECHNIKUM NR 5;Jastrzębie-Zdrój;ul. 11 Listopada 45;technikum;dla młodzieży;Tak;1;1;100;1;;100;;;;;;;;2;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;87215;V LICEUM OGÓLNOKSZTAŁCĄCE;Jastrzębie-Zdrój;ul. Staszica 10;liceum ogólnokształcące;dla młodzieży;Tak;1;1;100;1;;100;;;;;;;;1;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;81674;TECHNIKUM NR 2;Jastrzębie-Zdrój;ul. Staszica 10;technikum;dla młodzieży;Tak;27;33;82;33;;94;52;15;56;51;;;;33;;97;75;21;78;98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33;;85;49;22;44;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;10;;61;19;63;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;108718;IV LICEUM OGÓLNOKSZTAŁCĄCE;Jastrzębie-Zdrój;ul. Harcerska 12;liceum ogólnokształcące;dla młodzieży;Tak;78;80;98;80;;100;72;9;71;69;;;;77;;100;90;14;96;98;;;;1;;100;;;;;;;;;;;;;;;;;;2;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;;98;65;21;67;64;;;;;;;;;;;;;;;;;;;;;;;;;32;;35;19;33;23;21;;31;23;20;13;;;;;;;;;;;;;;;;;;;20;;26;17;27;10;1;;;;;;2;;;;;;;;;;;;58;;69;22;75;86;;;2;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;37;;64;13;63;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;17;;31;17;30;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;108716;TECHNIKUM NR 4;Jastrzębie-Zdrój;ul. Harcerska 12;technikum;dla młodzieży;Tak;114;117;97;117;;99;65;15;67;67;;;;114;;100;87;15;92;98;;;;;;;;;;;;;;;;;;;;;;;;3;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;117;;98;78;21;84;98;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;17;;28;19;18;13;1;;;;;;48;;31;25;20;10;5;;;;;;5;;;;;;1;;;;;;1;;;;;;13;;39;21;36;52;84;;70;20;72;72;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;13;;60;21;53;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86;;30;22;27;8;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;89796;LICEUM OGÓLNOKSZTAŁCĄCE TEB EDUKACJA DLA DOROSŁYCH;Jastrzębie-Zdrój;ul. Zdrojowa 5;liceum ogólnokształcące;dla dorosłych;Nie;6;15;40;15;;87;48;19;47;47;;;;15;;87;68;26;78;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;40;26;13;24;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;91369;"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""ŻAK"" W JASTRZĘBIU-ZDROJU";Jastrzębie-Zdrój;ul. Aleja Józefa Piłsudskiego 25;liceum ogólnokształcące;dla dorosłych;Nie;12;51;24;53;;69;35;18;37;37;;;;51;;66;50;27;44;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;100;;;;;;;;;;;;;;;;;;52;;27;23;13;19;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;48145;VI LICEUM OGÓLNOKSZTAŁCĄCE MISTRZOSTWA SPORTOWEGO;Jastrzębie-Zdrój;ul. Piastów 15;liceum ogólnokształcące;dla młodzieży;Tak;11;11;100;11;;100;69;8;66;64;;;;11;;100;76;19;76;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;100;63;21;58;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;51;25;44;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;91359;TECHNIKUM TEB EDUKACJA W JASTRZĘBIU-ZDROJU;Jastrzębie-Zdrój;ul. Zdrojowa 5;technikum;dla młodzieży;Nie;10;14;71;14;;100;71;10;72;70;;;;13;;85;77;29;90;100;;;;;;;;;;;;;;;;;;;;;;;;1;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;71;41;17;38;24;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
