ID OKE;Województwo - nazwa;Powiat - nazwa;Gmina - nazwa;Typ gminy;Kod teryt gminy;RSPO szkoły;Nazwa szkoły;Miejscowość;Ulica nr;"typ placówki";"rodzaj placówki";czy publiczna;* Otrzymali świadectwo dojrzałości - liczba;* Liczba zdających, którzy przystąpili do wszystkich egzaminów wymaganych;* zdawalność (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%)
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;52857;IX LICEUM OGÓLNOKSZTAŁCĄCE IM. MIKOŁAJA KOPERNIKA W LUBLINIE;Lublin;ul. Andrzeja Struga 6;liceum;dla młodzieży;Tak;162;162;100;162;;100;74;13;76;77;;;;149;;100;95;8;98;100;;;;;;;;;;;;;;11;;100;86;12;90;90;;;;2;;100;;;;;;;;;;;;;;;;;;;;;;;;;162;;100;82;17;89;98;;;;;;;;;;;;;;;;;;1;;100;;;;;32;;67;13;68;73;25;;45;20;45;12;3;;;;;;8;;50;17;48;;54;;69;13;72;82;12;;44;19;47;;;;;;;;1;;;;;;13;;43;26;42;10;138;;82;13;86;92;;;1;;;;;;;;1;;;;;;;;;;;;;;;;6;;49;13;53;;;;9;;49;11;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;40;;71;18;73;70;;;;;;;;;;;;;;;;;;;;;;;;;;;60;;61;21;66;66;7;;56;15;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;88666;NIEPUBLICZNE TECHNIKUM LEŚNE;Lublin;ul. Kapucyńska 1a;technikum;dla młodzieży;Nie;2;5;40;5;;80;41;17;44;;;;;5;;80;58;21;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;40;24;6;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;51790;VI LICEUM OGÓLNOKSZTAŁCĄCE IM. HUGONA KOŁŁĄTAJA W LUBLINIE;Lublin;ul. Adama Mickiewicza 36;liceum;dla młodzieży;Tak;115;126;91;126;;98;60;15;60;64;;;;116;;97;72;22;74;94;1;100;;;;;;;;;;;;1;;100;;;;;;;;6;;100;53;14;54;54;;;;3;;100;;;;;;;;;;;;;;;126;;91;47;18;48;51;;;;;;;;;;;;;;;;;;;;;;;;;35;;28;11;28;17;8;;7;4;7;7;;;;;;;;;;;;;6;;37;18;43;43;17;;27;13;28;38;;;;;;;;;;;;;;;;;;;76;;58;23;54;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;53;;56;25;60;53;1;;;;;;;;;;;;;;;;;;;;;;;;;;7;;20;22;10;10;12;;35;16;32;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;87846;TECHNIKUM ZAKŁADU DOSKONALENIA ZAWODOWEGO W LUBLINIE;Lublin;ul. Królewska 15;technikum;dla młodzieży;Nie;7;22;32;24;;77;42;15;49;49;;;;23;;67;42;20;40;40;;;;;;;;;;;;;;;;;;;;;;;;1;;0;;;;;;;;;;;;;;;;;;;;;;;;;24;;32;28;17;22;20;;;;;;;;;;;;;;;;;;;;;;;;;6;;17;6;13;13;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;25;16;18;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;68477;XVIII LICEUM OGÓLNOKSZTAŁCĄCE IM. STANISŁAWY FILIPINY PALEOLOG W LUBLINIE;Lublin;ul. Przyjaźni 12;liceum;dla młodzieży;Tak;44;49;90;49;;100;61;12;63;60;;;;43;;98;63;24;66;50;;;;;;;;;;;;;;1;;0;;;;;;;;4;;75;;;;;;;;1;;100;;;;;;;;;;;;;;;49;;92;47;14;47;38;;;;;;;;;;;;;;;;;;;;;;;;;9;;29;11;27;23;2;;;;;;;;;;;;;;;;;;11;;16;6;18;10;6;;18;10;18;6;;;;;;;;;;;;;;;;;;;18;;50;18;45;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;;25;14;24;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;89299;"TECHNIKUM ""LIDER"" W LUBLINIE";Lublin;ul. Radziwiłłowska 5;technikum;dla młodzieży;Nie;58;74;78;75;;85;42;16;44;41;;;;75;;95;59;25;54;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;;81;39;16;38;38;;;;;;;;;;;;;;;;;;;;;;;;;20;;16;6;15;10;;;;;;;;;;;;;;;;;;;24;;15;9;13;13;5;;20;15;12;;;;;;;;;;;;;;1;;;;;;42;;37;23;34;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;9;;11;23;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;12173;LICEUM OGÓLNOKSZTAŁCĄCE IM. JANA III SOBIESKIEGO;Lublin;ul. Baltazara Paśnikowskiego 6;liceum;dla młodzieży;Nie;34;34;100;34;1;100;64;15;61;51;1;100;;32;;100;93;10;96;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;100;;;;;34;;100;84;16;91;93;;;;;;;;;;;;;;;;;;;;;;;;;9;;53;16;53;;6;;48;28;37;;;;;;;;4;;;;;;7;1;80;11;78;;2;1;;;;;;;;;;;;;;;;;2;;;;;;31;;82;21;92;98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;61;22;64;52;6;1;76;21;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;52409;I LICEUM OGÓLNOKSZTAŁCĄCE IM.STANISŁAWA STASZICA W LUBLINIE;Lublin;ul. aleje Racławickie 26;liceum;dla młodzieży;Tak;123;123;100;123;;100;73;12;76;77;;;;109;1;100;95;8;98;100;4;100;;2;;100;;;;;;;;5;;100;80;7;80;72;;;;6;;100;94;9;97;100;;;;;;;;;;;;;;1;;100;;;;;123;;100;90;13;96;100;;;;;;;;;;;;;;;;;;;;;;;;;31;2;82;10;85;82;28;1;76;16;80;57;2;2;;;;;26;1;70;17;73;72;29;1;72;14;73;68;20;1;59;22;55;40;;;;;;;;;;;;;12;2;79;24;90;100;106;;86;13;90;96;;;3;1;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;35;;80;12;80;80;;;;;;;;;;;;;;;1;;;;;;1;;;;;;68;;69;23;72;72;5;1;76;15;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;133875;RZEMIEŚLNICZE TECHNIKUM WIELOZAWODOWE IM. JANA KILIŃSKIEGO W LUBLINIE;Lublin;ul. Fryderyka Chopina 28;technikum;dla młodzieży;Nie;5;17;29;17;;94;42;10;47;50;;;;16;;81;55;25;45;24;;;;;;;;;;;;;;;;;;;;;;;;1;;100;;;;;;;;;;;;;;;;;;;;;;;;;17;;29;29;18;22;13;;;;;;;;;;;;;;;;;;;;;;;;;5;;21;4;22;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;40;27;30;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;58362;ZESPÓŁ SZKÓŁ ELEKTRONICZNYCH X LICEUM OGÓLNOKSZTAŁCĄCE MISTRZOSTWA SPORTOWEGO W LUBLINIE;Lublin;ul. Wojciechowska 38;liceum;dla młodzieży;Tak;30;31;97;31;;100;61;10;61;61;;;;31;;100;81;17;84;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;;97;69;22;76;56;;;;;;;;;;;;;;;;;;;;;;;;;7;;26;14;20;17;1;;;;;;;;;;;;6;;19;7;20;20;8;;33;18;25;;1;;;;;;;;;;;;;;;;;;;;;;;;28;;50;22;53;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;58;14;50;50;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;27;21;18;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;90783;TECHNIKUM TEB EDUKACJA W LUBLINIE;Lublin;ul. Kapucyńska 1-3;technikum;dla młodzieży;Nie;36;52;69;52;;98;47;12;47;47;;;;53;;92;72;24;76;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52;;69;38;18;33;24;;;;;;;;;;;;;;;;;;;;;;;;;6;;20;8;22;10;3;;;;;;;;;;;;;;;;;;2;;;;;;1;;;;;;;;;;;;;;;;;;10;;11;6;14;14;42;;47;24;49;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;42;30;48;8;1;;;;;;;;;;;;;;;;;;;;;;;;;;8;;7;9;4;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;91549;XIV LICEUM OGÓLNOKSZTAŁCĄCE W LUBLINIE;Lublin;ul. Radzyńska 5;liceum;dla młodzieży;Tak;70;99;71;99;;96;50;12;50;49;;;;98;;88;61;27;64;84;3;100;;;;;;;;;;;;;;;;;;;;;;1;;100;;;;;;;;;;;;;;;;;;;;;;;;;99;;71;42;21;38;22;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;1;;;;;;1;;;;;;44;;35;17;34;22;29;;20;15;16;8;;;;;;;;;;;;;;;;;;;53;;46;21;46;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;23;24;8;8;;;;;;;;;;;;;;;1;;;;;;;;;;;;7;;16;15;8;8;13;;30;13;29;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;73924;ZESPÓŁ SZKÓŁ NR 1 IM. WŁADYSŁAWA GRABSKIEGO XV LICEUM OGÓLNOKSZTAŁCĄCE W LUBLINIE;Lublin;ul. Podwale 11;liceum;dla młodzieży;Tak;89;93;96;93;;100;65;12;66;66;;;;88;;100;81;19;88;94;;;;;;;;;;;;;;3;;100;;;;;;;;2;;100;;;;;;;;;;;;;;;;;;;;;;;;;93;;96;64;19;62;51;;;;;;;;;;;;;;;;;;;;;;;;;46;;35;15;29;28;13;;32;20;27;;1;;;;;;2;;;;;;20;;49;15;49;37;1;;;;;;;;;;;;;;;;;;;;;;;;55;;66;22;66;66;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;27;;52;24;58;0;;;;;;;;;;;;;;;;;;;;;;;;;;;18;;28;22;22;6;7;;35;18;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;75312;ZESPÓŁ SZKÓŁ NR 1 IM. WŁADYSŁAWA GRABSKIEGO TECHNIKUM EKONOMICZNO-HANDLOWE W LUBLINIE;Lublin;ul. Podwale 11;technikum;dla młodzieży;Tak;131;141;93;141;;100;59;11;60;61;;;;137;;99;82;20;92;98;;;;;;;;;;;;;;;;;;;;;;;;4;;100;;;;;;;;;;;;;;;;;;;;;;;;;141;;93;61;21;60;49;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;5;;17;8;23;23;61;;38;14;38;38;3;;;;;;;;;;;;1;;;;;;16;;51;15;55;58;113;;61;22;62;82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;10;;52;26;58;58;;;;;;;;;;;;;;;;;;;;;;;;;;;55;;21;19;14;12;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;86975;PRYWATNE LICEUM OGÓLNOKSZTAŁCĄCE IM. KRÓLOWEJ JADWIGI W LUBLINIE;Lublin;ul. Aleja Jana Długosza 8a;liceum;dla młodzieży;Nie;117;117;100;117;;100;71;14;71;63;;;;109;1;100;96;6;98;100;1;100;;;;;;;;;;;;5;;100;88;11;92;;;;;3;;100;;;;;;;;;;;;;;;;;;;;;;;;;117;3;100;85;16;91;100;;;;;;;;;;;;;;;;;;;;;;;;;47;;63;18;62;62;41;;51;23;53;15;;;;;;;16;2;68;24;73;73;18;1;69;16;68;68;15;1;59;24;54;;;;;;;;9;;53;14;53;50;10;2;74;21;75;100;115;1;83;14;86;92;;;;;;;;;;;1;;;;;;;;;;;;;;;;5;;71;17;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;81;11;82;94;;;;;;;;;;;14;;69;25;78;90;;;;;;;;;;;;;;;;;;;;;;;;;;;56;3;63;26;66;56;17;3;69;22;72;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;52855;VIII LICEUM OGÓLNOKSZTAŁCĄCE IM. ZOFII NAŁKOWSKIEJ W LUBLINIE;Lublin;ul. Słowicza 5;liceum;dla młodzieży;Tak;117;137;85;137;;99;61;11;61;56;;;;134;;98;72;22;77;96;;;;;;;;;;;;;;;;;;;;;;;;1;;100;;;;;;;;2;;100;;;;;;;;;;;;;;;137;;85;44;19;42;40;;;;;;;;;;;;;;;;;;;;;;;;;55;;33;12;32;23;5;;21;7;22;;;;;;;;;;;;;;28;;28;14;23;18;3;;;;;;;;;;;;1;;;;;;;;;;;;99;;49;23;46;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;38;;51;27;52;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;7;;11;11;4;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;87848;MIĘDZYNARODOWE LICEUM OGÓLNOKSZTAŁCĄCE PADEREWSKI W LUBLINIE;Lublin;ul. Symfoniczna 1;liceum;dla młodzieży;Nie;21;21;100;21;;100;67;9;69;61;;;;20;;100;96;4;96;96;;;;1;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;;100;73;15;73;69;;;;;;;;;;;;;;;;;;;;;;;;;6;;63;11;62;;5;;29;31;17;;;;;;;;3;;;;;;8;;74;11;78;78;1;;;;;;;;;;;;;;;;;;2;;;;;;18;;76;14;76;68;;;3;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;5;;68;35;78;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;41;18;32;22;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;45;18;39;27;;;;;;;;;;;;
3;Lubelskie;Lublin;Lublin;gmina miejska;0663011;52697;III LICEUM OGÓLNOKSZTAŁCĄCE IM. UNII LUBELSKIEJ W LUBLINIE;Lublin;pl. Plac Wolności 4;liceum;dla młodzieży;Tak;124;124;100;124;1;100;74;12;74;74;1;100;;118;1;100;97;4;98;100;3;100;;1;;100;;;;;;;;2;;100;;;;;;;;3;;100;;;;;;;;;;;;;;;;;;;;;;;;;124;1;100;88;12;91;100;;;;;;;;;;;;;;;;;;;;;;;;;58;1;76;13;78;78;52;;69;22;77;77;4;;;;;;9;;69;15;72;72;16;;79;15;84;77;18;1;67;20;72;56;;;;;;;2;;;;;;;;;;;;99;1;88;11;92;96;;;2;;;;;;;;3;;;;;;;;;;;;;;;;5;;81;6;78;78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34;1;88;10;90;100;;;;;;;;;;;;;;;;;;;;;;;;;;;39;1;66;24;72;64;21;;67;14;72;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
